,LogR,RF,MLP,SVC
26,0.9478260869565217,0.9739130434782609,0.9478260869565217,0.9130434782608695
27,0.8956521739130435,0.9478260869565217,0.9130434782608695,0.6869565217391305
28,0.9130434782608695,0.9478260869565217,0.9391304347826087,0.8782608695652174
29,0.9217391304347826,0.9565217391304348,0.9478260869565217,0.8608695652173913
30,0.9043478260869565,0.9565217391304348,0.9478260869565217,0.7391304347826086
31,0.8608695652173913,0.9391304347826087,0.8695652173913043,0.7913043478260869
32,0.9478260869565217,0.9391304347826087,0.9217391304347826,0.7478260869565218
33,0.9478260869565217,0.9565217391304348,0.9478260869565217,0.9304347826086956
34,0.9043478260869565,0.9391304347826087,0.8782608695652174,0.7478260869565218
35,0.9304347826086956,0.9391304347826087,0.8521739130434782,0.8434782608695652
36,0.8260869565217391,0.8434782608695652,0.8695652173913043,0.7130434782608696
37,0.9391304347826087,0.9304347826086956,0.8782608695652174,0.9304347826086956
38,0.8782608695652174,0.9043478260869565,0.9217391304347826,0.7130434782608696
39,0.8956521739130435,0.9739130434782609,0.9217391304347826,0.8347826086956521
40,0.9043478260869565,0.9478260869565217,0.9565217391304348,0.7913043478260869
41,0.9130434782608695,0.9043478260869565,0.8869565217391304,0.7739130434782608
42,0.9391304347826087,0.9739130434782609,0.9304347826086956,0.7217391304347827
43,0.9478260869565217,0.9478260869565217,0.9217391304347826,0.9478260869565217
44,0.8260869565217391,0.9391304347826087,0.8956521739130435,0.7043478260869566
45,0.9478260869565217,0.9304347826086956,0.8608695652173913,0.7391304347826086
46,0.8347826086956521,0.8956521739130435,0.8695652173913043,0.7391304347826086
47,0.9478260869565217,0.9652173913043478,0.9130434782608695,0.7391304347826086
48,0.9130434782608695,0.9391304347826087,0.8956521739130435,0.8869565217391304
49,0.9652173913043478,0.9739130434782609,0.9565217391304348,0.9217391304347826
50,0.9217391304347826,0.9565217391304348,0.8956521739130435,0.8521739130434782
51,0.8695652173913043,0.9391304347826087,0.8608695652173913,0.7043478260869566
52,0.8608695652173913,0.9478260869565217,0.8608695652173913,0.6956521739130435
53,0.9565217391304348,0.9391304347826087,0.9130434782608695,0.9130434782608695
54,0.8869565217391304,0.8956521739130435,0.9043478260869565,0.6869565217391305
55,0.9217391304347826,0.9217391304347826,0.9130434782608695,0.8695652173913043
56,0.9217391304347826,0.9565217391304348,0.8869565217391304,0.7391304347826086
57,0.9130434782608695,0.9304347826086956,0.9217391304347826,0.808695652173913
58,0.9217391304347826,0.9217391304347826,0.8695652173913043,0.8782608695652174
59,0.9478260869565217,0.9652173913043478,0.9130434782608695,0.8956521739130435
60,0.8434782608695652,0.9043478260869565,0.8869565217391304,0.7652173913043478
61,0.9130434782608695,0.9217391304347826,0.8869565217391304,0.8782608695652174
62,0.9652173913043478,0.9478260869565217,0.9478260869565217,0.8782608695652174
63,0.9652173913043478,0.9478260869565217,0.9478260869565217,0.8782608695652174
64,0.9652173913043478,0.9652173913043478,0.9391304347826087,0.9478260869565217
65,0.9304347826086956,0.9565217391304348,0.9478260869565217,0.9130434782608695
66,0.8869565217391304,0.9565217391304348,0.9391304347826087,0.7391304347826086
67,0.9652173913043478,0.9739130434782609,0.9565217391304348,0.9565217391304348
68,0.9565217391304348,0.9565217391304348,0.9043478260869565,0.7391304347826086
69,0.9652173913043478,0.9565217391304348,0.9652173913043478,0.9391304347826087
70,0.9043478260869565,0.9391304347826087,0.9304347826086956,0.782608695652174
71,0.8782608695652174,0.8956521739130435,0.8956521739130435,0.7565217391304347
72,0.9565217391304348,0.9565217391304348,0.9739130434782609,0.9391304347826087
73,0.8956521739130435,0.9478260869565217,0.9391304347826087,0.782608695652174
74,0.8782608695652174,0.9130434782608695,0.8521739130434782,0.7217391304347827
75,0.9130434782608695,0.9130434782608695,0.8782608695652174,0.8260869565217391
76,0.9391304347826087,0.9565217391304348,0.9304347826086956,0.9478260869565217
77,0.8869565217391304,0.9391304347826087,0.9130434782608695,0.7217391304347827
78,0.9217391304347826,0.9478260869565217,0.9304347826086956,0.8695652173913043
79,0.8608695652173913,0.9304347826086956,0.8869565217391304,0.8173913043478261
80,0.9652173913043478,0.9652173913043478,0.9478260869565217,0.9043478260869565
81,0.9130434782608695,0.9043478260869565,0.8695652173913043,0.7913043478260869
82,0.9652173913043478,0.9739130434782609,0.9565217391304348,0.9565217391304348
83,0.9217391304347826,0.9478260869565217,0.8869565217391304,0.8173913043478261
84,0.8608695652173913,0.9217391304347826,0.8347826086956521,0.7391304347826086
85,0.8869565217391304,0.9391304347826087,0.8695652173913043,0.7130434782608696
86,0.9391304347826087,0.9478260869565217,0.9565217391304348,0.8956521739130435
87,0.9130434782608695,0.9391304347826087,0.9130434782608695,0.7478260869565218
88,0.8869565217391304,0.9217391304347826,0.8782608695652174,0.7565217391304347
89,0.9130434782608695,0.9391304347826087,0.8521739130434782,0.7478260869565218
90,0.9565217391304348,0.9391304347826087,0.8869565217391304,0.9130434782608695
91,0.9652173913043478,0.9652173913043478,0.9652173913043478,0.9565217391304348
92,0.9391304347826087,0.9304347826086956,0.9043478260869565,0.8956521739130435
93,0.9565217391304348,0.9478260869565217,0.9043478260869565,0.8521739130434782
94,0.8695652173913043,0.9478260869565217,0.9043478260869565,0.7304347826086957
95,0.9565217391304348,0.9565217391304348,0.9217391304347826,0.8869565217391304
96,0.8608695652173913,0.9478260869565217,0.9391304347826087,0.7217391304347827
97,0.9304347826086956,0.9652173913043478,0.8956521739130435,0.8956521739130435
98,0.9304347826086956,0.9478260869565217,0.9565217391304348,0.6956521739130435
99,0.9565217391304348,0.9739130434782609,0.9304347826086956,0.9130434782608695
