,LogR,RF,MLP,SVC
0,0.9739130434782609,0.991304347826087,0.9739130434782609,0.9826086956521739
1,0.9826086956521739,0.9826086956521739,0.9652173913043478,0.9826086956521739
2,0.991304347826087,0.991304347826087,0.9739130434782609,0.991304347826087
3,0.991304347826087,0.9826086956521739,0.9739130434782609,0.991304347826087
4,0.991304347826087,0.991304347826087,0.9652173913043478,0.991304347826087
5,0.991304347826087,0.991304347826087,0.9652173913043478,0.991304347826087
6,0.9826086956521739,0.9826086956521739,0.9565217391304348,0.991304347826087
7,0.9826086956521739,0.991304347826087,0.9652173913043478,0.9826086956521739
8,0.991304347826087,0.9826086956521739,0.991304347826087,0.991304347826087
9,0.991304347826087,0.9739130434782609,0.9652173913043478,0.991304347826087
10,0.9826086956521739,0.991304347826087,0.9565217391304348,0.9826086956521739
11,0.991304347826087,0.991304347826087,0.991304347826087,0.991304347826087
12,0.991304347826087,0.9739130434782609,0.9478260869565217,0.9739130434782609
13,0.9826086956521739,0.991304347826087,0.9826086956521739,0.9826086956521739
14,0.9826086956521739,0.991304347826087,0.9739130434782609,0.9826086956521739
15,1.0,0.991304347826087,1.0,1.0
16,0.991304347826087,0.991304347826087,0.9826086956521739,0.991304347826087
17,0.991304347826087,0.9826086956521739,1.0,0.991304347826087
18,0.991304347826087,0.9826086956521739,0.9739130434782609,0.991304347826087
19,0.991304347826087,0.9826086956521739,0.9739130434782609,0.9826086956521739
20,0.9826086956521739,0.9826086956521739,0.9826086956521739,0.9826086956521739
21,0.991304347826087,0.991304347826087,0.9826086956521739,0.991304347826087
22,0.9826086956521739,0.9739130434782609,0.9565217391304348,0.9826086956521739
23,0.9739130434782609,0.9652173913043478,0.9478260869565217,0.9826086956521739
24,0.9826086956521739,0.991304347826087,0.9652173913043478,0.9826086956521739
25,0.9826086956521739,0.9652173913043478,0.9565217391304348,0.991304347826087
26,0.991304347826087,0.991304347826087,0.991304347826087,0.9826086956521739
27,0.991304347826087,0.991304347826087,0.991304347826087,0.991304347826087
28,0.991304347826087,0.9739130434782609,0.991304347826087,0.991304347826087
29,0.991304347826087,0.991304347826087,0.9739130434782609,0.991304347826087
30,0.9739130434782609,0.9826086956521739,0.9652173913043478,0.9826086956521739
31,0.9826086956521739,0.9826086956521739,0.9826086956521739,0.9826086956521739
32,0.9826086956521739,0.9826086956521739,0.9478260869565217,0.9826086956521739
33,1.0,0.991304347826087,1.0,0.9826086956521739
34,0.991304347826087,0.991304347826087,0.9739130434782609,0.991304347826087
35,0.991304347826087,0.991304347826087,0.9565217391304348,0.991304347826087
36,0.9826086956521739,0.9826086956521739,0.9652173913043478,0.9826086956521739
37,0.991304347826087,0.9826086956521739,0.9652173913043478,0.9826086956521739
38,0.991304347826087,0.9826086956521739,0.991304347826087,0.991304347826087
39,0.991304347826087,0.991304347826087,1.0,1.0
40,1.0,0.991304347826087,1.0,0.991304347826087
41,0.9826086956521739,0.9826086956521739,0.9826086956521739,0.9826086956521739
42,1.0,0.991304347826087,1.0,1.0
43,0.9739130434782609,0.9739130434782609,0.9652173913043478,0.9739130434782609
44,0.9826086956521739,0.991304347826087,1.0,0.9826086956521739
45,0.9826086956521739,0.9739130434782609,0.9739130434782609,0.9826086956521739
46,0.9826086956521739,0.991304347826087,0.991304347826087,0.9826086956521739
47,0.9826086956521739,0.9826086956521739,0.9826086956521739,0.9739130434782609
48,0.991304347826087,0.9826086956521739,0.9826086956521739,0.9826086956521739
49,0.9826086956521739,0.9826086956521739,0.9739130434782609,0.9826086956521739
50,0.991304347826087,0.991304347826087,0.9652173913043478,0.991304347826087
51,0.9826086956521739,0.9826086956521739,0.9478260869565217,0.9826086956521739
52,0.9826086956521739,0.9826086956521739,0.9739130434782609,0.991304347826087
