,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
76,AVPR1A,PCDHGB4,FOXD2,ALX4,MYOZ3,GBGT1,RALYL,NFIX,ZIK1,SIM1,PABPC5,HBQ1,CDO1,HBQ1,CALCA,TAC1,PCDHGB6,USP44,PCDHGA7,NPTX2,PRSS21,PCDHGA11,HOXA11,OSR1,PCDHGB6,NLRP1,ZIM2,FOXB2,HOXA11,POM121L12,NPTX2,TAC1,DNAH8,PABPC5,MDGA2,NETO1,ZNF177,BARHL2,TBX4,NETO1,ZNF177,TMEM132D,ADCYAP1,POM121L12,SMPD3,C19orf83,CETN1,NELL1,FSIP2,REC114,TBX4,AQPEP,SPHKAP,FOXR1,SPHKAP,PCSK1,ADAMTS18,PAPOLB,NFIX,CALCA,ADCYAP1,DIRAS3,SMPD3,PRAME,MEI1,AATK,MEI1,ZIK1,NFIX,CALCA,ADCY8,OSR1,MARCH11,M1AP,ATP13A3,SOX11,MAEL,SFTA3,ZNF43,ZNF471,KBTBD12,NPTX2,NKX2-6,REC114,ZNF761,SEC31B,SNTG1,UBAP1L,SIM1,NPTX2,PCDHGB4,DERL3,ZNF880,PCDHGB6,DIRAS3,GRIN2B,MFSD7,ZNF418,NKX1-1,OSR1
77,FOXB2,SCT,PENK,FOXR1,BARHL2,KBTBD12,LYPD5,MT1A,FOXD2,DERL3,CORO6,TAC1,SIM1,NKX2-6,CDO1,CNTNAP5,HOXA11,SLC25A2,NKX1-1,ATP13A3,PABPC5,ZNF280B,SPAG6,NKX1-1,CETN1,PRAME,CALCA,PEX5L,ZNF347,SALL1,TMC4,NFIX,TMEM132D,PCDHGA11,DERL3,PBX1,HOXA11,GPR150,EOMES,TACC2,TBX4,AQPEP,REC114,GCM2,PEX5L,SNTG1,VSTM2A,NLRP1,VSTM2A,ALX4,AQPEP,PNMAL1,HOXA11,COX8C,C9orf84,ADAM33,PABPC5,SMPD3,ZNF471,SEPT9,USP44,ZNF177,ECEL1,NKX1-1,PCDHGB4,RGN,SKOR2,PCDHAC1,PEX5L,POU4F2,MFSD7,CNTNAP5,CBLN4,NPTX2,CDO1,ZNF667,PTF1A,FOXD2,FTMT,SCT,C11orf85,PCDHGB4,DRD5,T,MT1A,ZNF610,C18orf42,FOXR1,POU4F2,AVPR1A,ZNF177,C19orf83,MEI1,OSR1,ZNF177,NKX2-6,POM121L12,UBBP4,TNNT3,EOMES
78,KBTBD12,C1orf94,NKX1-1,ABCC9,TSPYL5,TMC4,GRIN2B,ZNF610,ZNF761,ZNF454,TBX4,CCDC181,ADCY8,FOXD2,KCNA3,BRINP1,C11orf85,CALCA,RALYL,AQPEP,MT1A,ZNF135,SOX11,PNMAL1,FOXB2,NPAS4,SPHKAP,ZNF732,ZNF454,FAM178B,KBTBD12,SMPD3,AVPR1A,ZNF177,UBBP4,HBQ1,CSGALNACT1,CDO1,C11orf85,C9orf84,AVPR1A,SYCP1,CNTNAP5,GPR75,ELTD1,GPR75,TAC1,USP44,CETN1,NR5A2,GCM2,TBX20,POU4F2,AATK,ZNF454,SFTA3,MTNR1B,ZNF835,OLIG3,SLC25A2,FAM159A,ZNF471,VSTM2A,PTF1A,MYOZ3,PCDHGA11,SEC31B,OSR1,DPP6,PCDHGB4,ZNF529,ATP10A,NFIX,FOXB2,SFTA3,SPAG6,GHSR,PTF1A,VSTM2A,CTD-2587H24.4,PCDHGB4,MYOZ3,NPTX2,FOXB2,FOXB2,OTP,POU4F2,CDO1,ECEL1,CNTNAP5,CETN1,VSTM2A,HBQ1,ZNF761,PNMAL1,ZNF135,ADAM33,HTR1B,RALYL,PTF1A
79,NKX2-6,FOXB2,MT1A,SOX11,VSTM2A,ZNF665,ELTD1,ZNF135,CNTNAP5,NKX2-6,NFIX,COX8C,ZNF135,NR5A2,PCDHGA11,PNMAL1,AATK,PNMAL1,DRD5,RGN,UBAP1L,DNAH8,GCM2,ZNF667,TBX5,DPP6,SLC2A14,ADCY8,C11orf85,PRAME,C11orf85,CA3,SPAG6,C11orf85,ADAM33,GCM2,NRN1,OSR1,SCT,ANKRD30B,C11orf85,NKX1-1,OLIG3,PTPN20A,UPB1,ZNF135,HOXA11,PTF1A,RGN,MTNR1B,C11orf85,ZIK1,CCK,CDO1,MYOZ3,C18orf42,RGN,NFIX,SOX11,ZIC4,GCM2,SYCP1,TNNT3,VSTM2A,SOX11,SMPD3,PTF1A,FOXR1,ZNF610,ECEL1,SLC25A2,ZNF761,ZNF177,CACNA1A,HOXA11,KBTBD12,ZIK1,MARCH11,OTP,SNTG1,PCDHAC1,FTMT,AATK,ALX4,DIRAS3,FTMT,GPR75,ZNF835,ZNF667,POM121L12,ZNF577,SLC25A2,PEX5L,ZNF835,NR5A2,REC114,PCDHGA11,SOX11,ADCY8,ZNF177
80,PCDHGB6,NLRP1,TBX5,CCK,GAB4,USP44,AATK,DRD5,RALYL,AQPEP,FOXD2,SLC25A2,CNTNAP5,PRAME,MFSD7,ADAMTS18,POU4F2,SMPD3,SNTG1,PCDHGB6,DERL3,AATK,PUS3,DPP6,PIK3R5,ADCY8,DNAH8,CDO1,DERL3,AATK,COX8C,UBBP4,PEX5L,NFIX,MYOZ3,ABCC9,PEX5L,ECEL1,NR2E1,AVPR1A,OTP,CALCA,HTR1B,TNNT3,NRN1,PIK3R5,NFIX,CCK,CCK,VSTM2A,ANKRD30B,POU4F2,FOXB2,BHLHA9,ATP13A3,ANKRD30B,FOXR1,C9orf84,ADCYAP1,FOXB2,SPAG6,CETN1,MT1A,SFTA3,RGN,MTNR1B,PIEZO2,HTR1B,SKAP1,CBLN4,PIK3R5,NPTX2,GPR75,KCNC2,C11orf85,COX8C,PCDHGB6,ADCYAP1,HOXA11,SLC2A14,AQPEP,SOX11,T,ZNF454,SPAG6,ZNF835,ADCYAP1,HTR1B,AVPR1A,FOXD2,GPR75,HBQ1,ZNF280B,GPR75,PCDHGB5,HTR1B,ADAMTS18,PTF1A,NELL1,ATP10A
81,ZNF582,OLIG3,PTF1A,MTNR1B,GPR75,DERL3,ZNF761,SIM1,CCM2L,SLC25A2,TNNT3,GHSR,SLC25A2,NLRP1,ANKRD30B,C9orf84,BARHL2,NKX1-1,TBX4,CALCA,SIPA1,C19orf83,CDO1,COX8C,DPP6,CETN1,KCNA3,RGN,ZNF135,HOXC6,PCDHGB5,MYOZ3,EXD3,SLC25A2,RGN,KCNC2,SLC25A2,CETN1,PCDHGB4,CETN1,ZIM2,PTF1A,SCT,KBTBD12,TBX4,EPHX3,GPR75,MTNR1B,PCDHAC1,PNMAL1,ECEL1,MT1A,USP44,PTF1A,PCDHGB4,ZNF667,SLC25A2,NKX1-1,AATK,KCNC2,ZNF667,FOXR1,PCDHGB6,BCL3,TAC1,ELAVL4,VSTM2A,ADCY8,MT1A,HOXB1,CBLN4,RALYL,ZIK1,UBAP1L,SOX11,ZNF347,ZIC4,C19orf83,SFTA3,GREB1,KCNC2,SNTG1,ZNF43,ZNF667,MARCH11,C9orf84,OLIG3,CHAT,ZIK1,ALX4,NLRP1,CBLN4,PTF1A,VSTM2A,NKX2-6,PCDHGB5,PAPOLB,ALX4,ZNF471,NFIX
82,PCDHGA11,USP44,PAPOLB,ZIK1,ADCY8,PEX5L,DERL3,NLRP1,TNNT3,HBQ1,OLIG3,NPTX2,KCNC2,SLC25A2,SCT,ADCY8,PAPOLB,ZNF471,NR5A2,GPR75,ZNF610,C18orf42,PTF1A,VSTM2A,RGN,POU4F2,ECEL1,AVPR1A,VSTM2A,PCDHGA11,ZNF177,UBAP1L,ZNF418,ZNF454,SFTA3,NPFFR1,ADAM33,MTNR1B,ZIM2,SLC25A2,NETO1,ZNF280B,ZNF582,PUS3,SCT,EOMES,SKOR2,NR5A2,BCL3,NT5DC3,MEI1,RGN,VSTM2A,FOXB2,TBX5,FOXB2,SMPD3,INPP5F,SIM1,FOXR1,NELL1,PNMAL1,GCM2,RALYL,PRAME,PTF1A,SPHKAP,ZNF135,C9orf84,SOX11,TBX5,PCDHGB4,RGN,REC114,ZNF454,MFSD7,PEX5L,ZNF529,GRIN2B,BCL3,ADAMTS18,DCAF12L1,PCDHGA11,GRIN2B,HOXA11,TBX4,GHSR,PROKR2,ZNF761,PEG3,NPTX2,ZSCAN18,REC114,ALX4,SPHKAP,NRN1,ZIK1,FOXD2,FTMT,MTNR1B
83,NETO1,HTR1B,BCL3,NETO1,TACC2,ADAMTS18,CSGALNACT1,C18orf42,MT1A,UBBP4,PEX5L,AATK,NFIX,ZNF667,GHSR,ZIM2,TMC4,DERL3,POU4F2,PEG3,PCDHGA11,ECEL1,ADCY8,NPTX2,NKX2-6,TNNT3,PEG10,SMPD3,M1AP,BCAN,ZNF280B,NRN1,DLEU7,AQPEP,PCDHGA11,TNNT3,HTR1B,M1AP,MT1A,CNTNAP5,NPTX2,TNNT3,GCM2,FOXD2,RGN,PIEZO2,NPFFR1,ADCY8,ADCYAP1,BCL3,ADAMTS18,ZNF529,TACC2,DNAH8,POU4F2,TBX4,SOX11,NPTX2,MTNR1B,NRN1,SPHKAP,SOX11,NFIX,FOXB2,ZNF454,CDO1,BCL3,VSTM2A,HBQ1,MT1A,PCDHGB4,ZNF582,HBQ1,FOXR1,ZNF471,PTF1A,PHYHIPL,VSTM2A,RGN,PCDHGA11,TBX4,USP44,ECEL1,DERL3,SNTG1,DERL3,CNTNAP5,USP44,HOXA11,REC114,PNMAL1,CNTNAP5,PCDHGA11,ELTD1,MYOZ3,ZIK1,EOMES,SEC31B,GPR75,ZNF454
84,ZNF177,SOX11,NFIX,CETN1,ZBED9,ECEL1,CETN1,GBGT1,EXD3,GHSR,ZNF529,ZNF667,AVPR1A,NKX1-1,TBX5,MFSD7,ECEL1,ZNF582,PTF1A,DERL3,MFSD7,SOX17,KCNC2,PTF1A,REC114,CDO1,OTP,PNMAL1,MTNR1B,CSGALNACT1,DCAF12L1,MFSD7,HOXC6,SEC31B,GRIN2B,TBX4,VSTM2A,NFIX,ZIC1,GPR75,C9orf84,ZNF667,ZNF577,SOX11,ZIC4,ZNF454,REC114,ZIK1,DPY19L2,ATP13A3,ADAM33,PCDHGA11,RGN,PEX5L,INPP5F,COX8C,UBBP4,PCDHAC1,SOX17,FOXD2,ADAMTS18,ZNF835,ZNF135,M1AP,GBGT1,SIPA1,ZIC4,HBQ1,PIEZO2,ST8SIA5,NLRP1,OLIG3,AVPR1A,MTNR1B,UBBP4,FOXB2,BCL3,MT1A,SOX11,SLC25A2,SPIN2A,SLC2A14,POU4F2,ZNF761,HBQ1,SOX17,SOX11,DNAH8,C18orf42,FOXB2,SPAG6,C9orf129,POU4F2,EOMES,UBBP4,MEI1,DIRAS3,ZIC1,NLRP1,REC114
85,MAGEB1,PAPOLB,OTP,AVPR1A,MT1A,CALCA,PEX5L,HTR1B,HOXA11,ADCY8,PNMAL1,REC114,BCL3,CETN1,REC114,CCDC181,PUS3,POM121L12,BCL3,ZNF667,BCL3,UBBP4,USP44,MEI1,MTNR1B,PEX5L,PCDHGB4,ZNF761,CORO6,TBX5,SOX11,GRIN2B,BCL3,PIEZO2,CTD-2587H24.4,ADAM33,ALX4,CSGALNACT1,NLRP1,MYOZ3,GCM2,NT5DC3,PRAME,TBX5,BCL3,GPR26,ZNF347,NKX1-1,GCM2,MGAT4D,NLRP1,ZNF667,TBX4,DERL3,GBGT1,FOXD2,POU4F2,CDO1,CCDC181,DAW1,SFTA3,PCDHAC1,GPR75,MYOZ3,C1QL2,ZNF582,CLDN11,SNTG1,T,FOXB2,M1AP,SOX11,PEX5L,GRIN2B,OLIG3,SNTG1,C19orf83,TBX5,COX8C,PABPC5,POM121L12,GHSR,OSR1,HTR1B,AQPEP,GHSR,C11orf85,TACC2,SEC31B,GCM2,SOX11,ZNF177,AQPEP,ZIC1,ZIK1,SMPD3,PIK3R5,POM121L12,SOX11,RGN
86,NLRP1,NPTX2,TNNT3,CNTNAP5,PTF1A,ZIK1,C9orf84,ZNF347,ZNF577,FOXB2,PAPOLB,CETN1,NLRP1,PCDHGB4,OTP,AVPR1A,ADCYAP1,HBQ1,GPR150,T,PCDHGB4,CDO1,PIK3R5,ZNF610,ZNF577,ZNF582,NKX1-1,AATK,ZNF835,PEX5L,C18orf42,NLRP1,ADCY8,PCDHGB4,EXD3,C9orf84,RALYL,TNNT3,TEX28,DPP6,RALYL,PCDHGB6,PTF1A,T,ECEL1,ZNF835,TNNT3,VSTM2A,PCDHGB5,OLIG3,PRAME,TBX4,ZNF701,PNMAL1,HBQ1,HBQ1,PIEZO2,OTP,FOXB2,ZNF177,ALX4,NFIX,OSR1,HBQ1,SLC25A2,CNTNAP5,EXD3,AQPEP,AQPEP,ZNF418,ZNF177,ZNF135,REC114,CCK,ECEL1,CALCA,DNAH8,CETN1,C11orf85,OTP,SYCP1,SPAG6,SFTA3,ZNF471,CSGALNACT1,ZNF667,BCL3,HBQ1,MYOZ3,NKX1-1,PEX5L,TMEM132D,BCL3,FOXD2,AQPEP,NETO1,HBQ1,RGN,TBX4,T
87,TBX5,MFSD7,MEI1,ANKRD30B,ZNF135,HBQ1,HOXA11,EOMES,GCM2,GPC1,VSTM2A,CNTNAP5,PEX5L,ECEL1,NR5A2,MT1A,C1QL2,NPTX2,ATP13A3,KCNAB1,C18orf42,SLC25A2,T,ZNF347,SMPD3,C11orf85,VSTM2A,ZNF135,NFIX,ZNF761,KCNE5,KCNA3,ZNF582,PNMAL1,NKX1-1,MTNR1B,PCDHGB4,FOXR1,TKTL1,GAB4,SLC25A2,ZNF732,DERL3,EPHX3,ZNF98,KCNC2,RALYL,KCNC2,ZNF471,ADAM33,ZIK1,NRN1,PCDHGB4,UBBP4,GRIN2B,VPS4A,PTF1A,ZNF135,ZNF761,NPTX2,TAC1,SPIN2A,UBBP4,KCNC2,DIRAS3,AVPR1A,NLRP1,RALYL,MGAT4D,ZNF529,ZNF582,ANKRD30B,UCHL1,CSGALNACT1,TBX5,ZIK1,T,ADAMTS18,PEX5L,ZIK1,ZNF177,ZNF582,GRIN2B,TEX28,ZNF135,ZNF135,ADCY8,ZNF701,COX8C,ELTD1,ZNF135,PCDHGA11,TBX4,DIRAS3,VSTM2A,NR2E1,PEX5L,HCN1,NETO1,PIK3R5
88,DIRAS3,ZNF732,ZNF135,ZNF471,GBGT1,PNMAL1,ADCYAP1,ZNF761,GPR75,PCSK1,PCDHGB5,C10orf90,HBQ1,FOXB2,ZNF582,NFIX,CALCA,CSGALNACT1,GPR75,ATP10A,NKX1-1,TBX5,SPIN2A,NLRP1,ATP13A3,ZNF418,ZNF529,MTNR1B,MYOZ3,ATP10A,ZNF471,PEX5L,CCK,OSR1,AGRN,ZNF471,PCDHAC1,SMPD3,PCDHGB6,GHSR,MEI1,RALYL,NFIX,UBBP4,NLRP1,ATP10A,MTNR1B,SKAP1,PTF1A,MYOZ3,PEX5L,TNNT3,ZIC4,MYOZ3,CALCA,ADCYAP1,T,ADAM33,C9orf84,C9orf84,M1AP,TNNT3,CALCA,NKX2-6,COX8C,COX8C,CCDC181,C9orf84,PCDHGA11,NPFFR1,RALYL,PAPOLB,ZNF454,ADAMTS18,C9orf84,ZNF280B,NRN1,ZNF177,POM121L12,HBQ1,DPP6,PCDHGB6,UBBP4,TKTL1,MSX1,ZIK1,NPTX2,PCDHGA3,RGN,VPS4A,TNFRSF8,ZNF135,UBBP4,ZNF471,TBX4,CDO1,SPSB4,SIPA1,PCDHGB4,MYOZ3
89,CALCA,ZIK1,C11orf85,ZNF280B,HTR1B,PCDHGB4,CALCA,NPTX2,VSTM2A,MEI1,PCDHGA11,TBX5,DNAH8,FAM159A,ZNF761,OSR1,GHSR,TBX4,ZNF835,UBBP4,GHSR,ZIM2,TNNT3,ATP13A3,POM121L12,DNAH8,ATP13A3,KRT7,NKX1-1,ZNF667,ZNF529,AATK,NETO1,ZNF135,PBX1,NR5A2,ZNF135,TACC2,MYOZ3,TBX4,ZNF577,SPAG6,SNTG1,SCT,CDO1,OTP,C19orf83,UBBP4,ATP10A,HTR1B,SEC31B,ATP13A3,ECEL1,ZNF761,NPTX2,POM121L12,ADCY8,PNMAL1,SNTG1,NFIX,ZNF761,TBX5,GHSR,SLC2A14,B3GAT1,UBBP4,KCNA3,CDO1,C11orf85,MYOZ3,ZNF471,ZNF529,POM121L12,C1QL2,MT1A,PCDHGB6,TNFRSF8,ALX4,NFIX,GRIN2B,CNTNAP5,ZNF665,ZNF135,PIEZO2,SOX11,ZNF582,ALX4,PTPLAD2,MEI1,PBX1,GPR150,FBXO17,CCR10,TACC2,AJAP1,CACNA1A,C18orf42,SYCP1,ZNF835,ZIC1
90,UBBP4,ZNF761,ADCY8,NT5DC3,KCNC2,SMPD3,INSC,AVPR1A,GPR150,REC114,CCR10,KCNC2,MYOZ3,ATP10A,SYCP1,PTF1A,SLC2A14,C1QL2,NETO1,TBX5,NFIX,ZNF701,SLC25A2,ZNF177,SNTG1,POM121L12,PEG3,GPR150,CCR10,ADAMTS18,GRIN2B,ZNF280B,CALCA,T,NRN1,SEC31B,OLIG3,TBX4,PNMAL1,PEX5L,MT1A,PIK3R5,SLC2A14,C9orf84,ADAM33,BCL3,SEC31B,GPR75,NETO1,GPR75,DIRAS3,COX8C,FBXO17,MFSD7,PCDHGB5,NLRP1,CLDN11,T,GCM2,PNMAL1,SOX11,SMPD3,DIRAS3,FAM159A,NR5A2,GPR75,ZIC1,NKX1-1,ZIC4,FAM159A,GCM2,ZNF454,PTF1A,NLRP1,NETO1,SFTA3,PCDHGB4,ZNF761,SMPD3,ZNF701,PTPLAD2,DNAH8,ZNF671,ZIM2,ZNF835,SIM1,COX8C,SOX11,BCL3,ADCY8,ZNF610,POM121L12,DCAF12L1,C9orf84,NETO1,T,RGN,ZIK1,ANKRD30B,TBX5
91,AQPEP,NKX1-1,EXD3,PCSK1,C1QL2,NPFFR1,FOXD2,SPAG6,NKX2-6,ECEL1,EXD3,HTR1B,ZNF835,SMPD3,ZNF135,HBQ1,ADAMTS18,BCL3,ADCYAP1,NETO1,ZNF135,ALX4,CA3,C11orf85,CALCA,EPHX3,DRD5,FOXD2,ECEL1,SMPD3,GPC1,ADCY8,DPP10,CNTNAP5,INPP5F,SLC2A14,PIEZO2,KCNC2,CCK,ZNF418,UBBP4,SLC25A2,ZIC1,ADCYAP1,ZIC1,MEI1,PCDHGA11,GCM2,EPHX3,ZNF471,HTR1B,POM121L12,TBX5,PCDHAC1,ZNF582,NETO1,FAM178B,MYOZ3,BCL3,UBBP4,GHSR,OTX2,PCDHGB5,ZNF761,PCSK1,POM121L12,DERL3,NPTX2,ZNF667,ADAMTS18,SCT,PIK3R5,MSX1,SFTA3,ANKRD30B,CLDN11,VSTM2A,MYOZ3,TBX4,GPR150,MFSD7,NKX1-1,SNTG1,NPTX2,CALCA,INPP5F,ZNF667,ZNF610,DERL3,PTPLAD2,AVPR1A,RALYL,C14orf39,CETN1,T,PCDHGB4,ZNF582,ZNF280B,HOXA11,BCL3
92,GPR75,T,PIEZO2,PCDHGB4,VPS4A,TNNT3,NKX2-6,CALCA,MYOZ3,UPB1,HBQ1,PCDHGA3,POM121L12,DNAH8,SMPD3,MYOZ3,ZNF582,OSR1,ZIC1,MEI1,DRD5,ANKRD30B,NPTX2,PRAME,UBBP4,FOXR1,ZNF667,PRDM14,AQPEP,NPTX2,ATP13A3,ZNF761,SFTA3,C9orf84,CETN1,SMPD3,ADAMTS18,ZIK1,GAB4,C18orf42,PIK3R5,C9orf84,ZNF529,ZNF701,FOXD2,GPC1,ZNF835,DERL3,C11orf85,GCM2,PNMAL1,FBXO17,PAPOLB,TBX5,PCDHGA11,ATP10A,GRIN2B,TBX4,ZNF98,MFSD7,ZNF529,NETO1,ZNF610,MFSD7,ZNF667,FOXR1,TBX5,ZNF761,PTF1A,DNAH8,DRD5,GCM2,SIPA1,NFIX,PCDHGB4,TBX5,GPR75,POM121L12,M1AP,PTF1A,TACC2,REC114,COX8C,ZNF418,NR5A2,ZNF761,RGN,ADCY8,PCDHGA11,VSTM2A,ECEL1,ZNF418,SORCS1,PNMAL1,CETN1,LA16c-306E5.2,M1AP,ZIM2,ZNF667,ZNF582
93,EXD3,KCNC2,FAM159A,HBQ1,PIK3R5,ZNF471,TNFRSF8,MFSD7,CDO1,POU4F2,ZNF761,PCDHAC1,NR5A2,PTF1A,SLC35F4,LYPD5,TNNT3,CETN1,EPHX3,CCDC181,NRN1,PIEZO2,ZNF835,UBBP4,C19orf83,TBX4,CA3,MYOZ3,DPP6,PAPOLB,ZNF667,PCDHGB4,RALYL,DOK6,ZBED9,ADCYAP1,NFIX,FAM178B,DERL3,ADCYAP1,ZNF418,ATP13A3,FOXR1,PIEZO2,MYOZ3,PTF1A,COX8C,CETN1,MYOZ3,USP44,ZNF135,ZNF761,ZNF471,DIRAS3,T,TNNT3,SNTG1,ADCY8,TNNT3,ALX4,PEX5L,KBTBD12,ZNF177,CLDN11,C10orf90,GCM2,T,ZNF177,ADCYAP1,ATP13A3,MEI1,ADAMTS18,ZNF418,VPS4A,ZNF529,DPP6,DPP6,COX8C,SKOR2,ZNF177,SLC2A14,POU4F2,DNAH8,PEG3,C9orf84,FOXB2,NLRP1,ADAM33,ZNF610,UBBP4,AQPEP,KCNA3,RALYL,RALYL,TBX5,CCK,TBX4,MT1A,MAGEB1,PRAME
94,OSR1,ADCYAP1,DERL3,TBX5,ZNF667,AATK,SLC2A14,KBTBD12,SLC2A14,M1AP,ZIK1,NRN1,COX8C,AQPEP,TMC4,SLC2A14,NPAS4,PAPOLB,PCDHGA11,PIK3R5,SEC31B,DPP6,ZNF761,FTMT,C9orf84,ZNF610,REC114,COX8C,DPP10,TBX4,PCSK1,GPR75,MYOZ3,SNTG1,ST8SIA5,DPP6,SOX11,MT1A,NETO1,ZNF761,BCAN,ADCYAP1,ECEL1,ZNF582,CCDC181,ZNF761,PRAME,PCDHAC1,ZNF701,AATK,OTP,SPAG6,MYOZ3,OLIG3,PCDHGB6,MSX1,CXorf67,NPFFR1,NPAS4,BCL3,SYCP1,ECEL1,RGN,ZIK1,REC114,ZNF667,MT1A,PUS3,GCM2,HOXC6,ZNF701,PCDHGB5,HOXC6,ZNF135,REC114,NETO1,C11orf85,SMPD3,FOXR1,GHSR,HTR1B,CTD-2587H24.4,ZNF582,FTMT,SFTA3,HTR1B,REC114,PNMAL1,ZNF577,SLC2A14,PCDHGB5,TBX4,NRN1,REC114,CDO1,ECEL1,VSTM2A,PHYHIPL,PEX5L,ZNF835
95,ADCY8,MT1A,UBBP4,PCDHGB5,ADAM33,PAPOLB,VSTM2A,DERL3,MTNR1B,PIEZO2,ZNF835,AJAP1,ZIK1,FIGLA,MT1A,PCDHGB4,ZNF418,NR2E1,ECEL1,NPAS4,TBX20,FOXR1,ECEL1,GPR75,BCAN,ANKRD30B,NR5A2,FOXR1,OSR1,REC114,PNMAL1,CLDN11,POU4F2,DERL3,ZNF135,VSTM2A,ZNF280B,CNTNAP5,OSR1,ZNF135,MTNR1B,CCR10,EPHX3,NELL1,HOXC6,DPP6,PCDHGB5,CNTNAP5,M1AP,AVPR1A,FOXB2,ANKRD30B,AATK,SMPD3,ZNF177,RGN,PNMAL1,GHSR,BRINP1,ECEL1,NR5A2,LYPD5,ZNF529,MT1A,CLDN11,HOXC6,ECEL1,CNTNAP5,SEC31B,SOX17,KCNAB1,ZNF98,ZNF835,PRAME,FOXD2,USP44,MT1A,AVPR1A,ZNF471,CALCA,ZNF610,RGN,OLIG3,SPAG6,ADAM33,ZNF662,HOXC6,POM121L12,PSKH2,CLDN11,ZNF471,POU4F2,MTNR1B,NRN1,PIK3R5,GPR150,ATP13A3,PEX5L,REC114,NPAS4
96,PEX5L,AATK,PIK3R5,VSTM2A,ADCYAP1,MEI1,NPFFR1,TBX4,NPAS4,RIPPLY3,C18orf42,FOXB2,ZNF347,POM121L12,BCL3,DPP6,ADCY8,GAB4,KRT7,GAB4,CCK,REC114,CALCA,CDO1,ADCY8,MEI1,AQPEP,CCR10,PTF1A,ZNF135,NELL1,ZNF582,GHSR,DCDC2C,ZNF347,HOXB1,NR2E1,PRAME,SPIN2A,SLC35F4,PEG3,NLRP1,MYOZ3,M1AP,HBQ1,CCK,PEX5L,HTR1B,SMPD3,ZIC4,PAPOLB,ZNF582,CETN1,PCSK1,MAGEB1,TBX5,COX8C,PCDHGB4,UBBP4,GPC1,GPR75,NLRP1,AATK,USP44,TBX4,HBQ1,CALCA,SCT,TBX4,PIEZO2,FOXD2,EOMES,NETO1,POU3F3,SPIN2A,TBX4,AQPEP,NKX2-6,ALX4,SMPD3,SORCS1,C9orf84,EPHX3,SFTA3,SLC2A14,REC114,ZNF135,CCK,CNTNAP5,PCDHGB4,MYOZ3,PAPOLB,ADAMTS18,GPR150,OTP,ZIC4,AATK,HOXA11,NFIX,SYCP1
97,ZNF418,GPR75,SEC31B,ZNF529,GCM2,C9orf84,ZNF835,PTPLAD2,SOX11,BCL3,PIK3R5,RIPPLY3,B3GAT1,ADCYAP1,ADAM33,PRAME,FAM178B,ZIK1,ZNF177,SPIN2A,ZIC4,ADAM33,ADCYAP1,OTP,HTR1B,REC114,TBX5,M1AP,HTR1B,GRIN2B,TBX5,PNMAL1,SOX11,BCAN,ZNF582,CALCA,GHSR,OTP,GPR150,M1AP,CCDC181,ZNF177,MT1A,AATK,HTR1B,CALCA,SLC2A14,C18orf42,SPAG6,C1orf141,ZNF667,PRAME,ALX4,NLRP1,ZNF418,CNTNAP5,HOXC6,ZNF471,ZIK1,CSGALNACT1,AATK,RGN,PRAME,ADAM33,FOXB2,CALCA,SFTA3,PCDHGA11,SMPD3,FBXO17,C18orf42,REC114,NKX1-1,C16orf90,CETN1,ZNF761,ALX4,ZNF418,ZNF667,CLDN11,AATK,ZNF280B,GPR150,COX8C,GCM2,CSGALNACT1,POU3F3,DERL3,ZNF280B,MYOZ3,NFIX,PCDHGB4,ZNF418,HBQ1,ATP10A,TBX4,FOXB2,FOXB2,CETN1,MEI1
98,ZNF667,RALYL,ZIK1,GCM2,SKAP1,ADAM33,COX8C,AATK,HBQ1,ZNF610,GRIN2B,GPR150,CCK,ANKRD30B,TBX4,SOX17,NR2E1,ADCYAP1,ZNF418,SLC2A14,OTP,NFIX,PRAME,REC114,ALX4,FTMT,C19orf83,NKX1-1,CNTNAP5,M1AP,NRN1,FAM159A,REC114,CALCA,PNMAL1,SPIN2A,COX8C,GRIN2B,RIPPLY3,ADCY8,PRAME,NETO1,CALCA,CETN1,SLC4A10,ZNF582,NKX1-1,HOXC6,UBBP4,ZIK1,OLIG3,OLIG3,NPFFR1,ZNF418,ECEL1,GHSR,ST8SIA5,PCDHGB6,POM121L12,SYCP1,PTF1A,UPB1,PCSK1,C1QL2,USP44,NETO1,SMPD3,SMPD3,TACC2,ZNF454,PNMAL1,TNFRSF8,ZNF529,HBQ1,RALYL,HEYL,CCR10,NPAS4,ZNF529,ZNF529,ZNF582,C11orf85,CLDN11,AVPR1A,DCAF12L1,SCT,SPIN2A,KHDRBS2,ATP10A,HTR1B,TACC2,HOXA11,PAH,SPAG6,NLRP1,MTNR1B,OLIG3,SPAG6,MT1A,CALCA
