,LogR,RF,MLP,SVC
56,0.9615384615384616,0.9807692307692307,0.9615384615384616,0.7788461538461539
57,0.9326923076923077,0.9519230769230769,0.9519230769230769,0.8076923076923077
58,0.9711538461538461,0.9711538461538461,0.9711538461538461,0.8076923076923077
59,0.9519230769230769,0.9615384615384616,0.9230769230769231,0.7980769230769231
60,0.9615384615384616,0.9615384615384616,0.9519230769230769,0.7596153846153846
61,0.9134615384615384,0.9326923076923077,0.875,0.7788461538461539
62,0.9615384615384616,0.9711538461538461,0.9615384615384616,0.8365384615384616
63,0.9230769230769231,0.9519230769230769,0.9519230769230769,0.8269230769230769
64,0.9711538461538461,0.9615384615384616,0.9711538461538461,0.9134615384615384
65,0.9903846153846154,0.9903846153846154,1.0,0.8846153846153846
66,0.9230769230769231,0.9615384615384616,0.8942307692307693,0.7980769230769231
67,0.9230769230769231,0.9807692307692307,0.9423076923076923,0.7980769230769231
68,0.9519230769230769,0.9519230769230769,0.9519230769230769,0.7980769230769231
69,0.9615384615384616,0.9711538461538461,0.9230769230769231,0.8269230769230769
70,0.9807692307692307,0.9807692307692307,0.9903846153846154,0.9807692307692307
71,0.9230769230769231,0.9711538461538461,0.9807692307692307,0.7980769230769231
72,0.875,0.9615384615384616,0.9326923076923077,0.8076923076923077
73,0.8942307692307693,0.9038461538461539,0.9134615384615384,0.7884615384615384
74,0.8557692307692307,0.9230769230769231,0.9326923076923077,0.7884615384615384
75,0.9519230769230769,0.9711538461538461,0.9615384615384616,0.8076923076923077
76,0.9519230769230769,0.9711538461538461,0.9519230769230769,0.8461538461538461
77,0.9519230769230769,0.9423076923076923,0.9711538461538461,0.8076923076923077
78,0.9711538461538461,0.9807692307692307,1.0,0.8461538461538461
79,0.9326923076923077,0.9423076923076923,0.9519230769230769,0.8076923076923077
80,0.9134615384615384,0.9423076923076923,0.8942307692307693,0.7980769230769231
81,0.9711538461538461,0.9807692307692307,0.9807692307692307,0.9038461538461539
82,0.9326923076923077,0.9711538461538461,0.9326923076923077,0.7788461538461539
83,0.9711538461538461,0.9615384615384616,0.9711538461538461,0.9615384615384616
84,0.9423076923076923,0.9615384615384616,0.9423076923076923,0.7980769230769231
85,0.9615384615384616,0.9807692307692307,1.0,0.7692307692307693
86,0.9423076923076923,0.9423076923076923,0.9711538461538461,0.8365384615384616
87,0.9615384615384616,0.9711538461538461,0.9615384615384616,0.7596153846153846
88,0.9134615384615384,0.9615384615384616,0.9711538461538461,0.8076923076923077
89,0.9423076923076923,0.9519230769230769,0.8846153846153846,0.8076923076923077
90,0.9230769230769231,0.9326923076923077,0.9615384615384616,0.8173076923076923
91,0.9519230769230769,0.9711538461538461,0.9807692307692307,0.8076923076923077
92,0.9519230769230769,0.9711538461538461,0.9326923076923077,0.7980769230769231
93,0.9326923076923077,0.9423076923076923,0.9423076923076923,0.7692307692307693
94,0.9711538461538461,0.9807692307692307,0.9519230769230769,0.7980769230769231
95,0.9711538461538461,0.9711538461538461,0.9519230769230769,0.7980769230769231
96,0.9134615384615384,0.9230769230769231,0.9519230769230769,0.8173076923076923
97,0.9615384615384616,0.9519230769230769,0.9615384615384616,0.9134615384615384
98,0.9038461538461539,0.9038461538461539,0.9230769230769231,0.7980769230769231
99,0.9230769230769231,0.9519230769230769,0.8846153846153846,0.8173076923076923
