,LogR,RF,MLP,SVC
0,0.948905109489051,0.9854014598540146,0.9635036496350365,0.9124087591240876
1,0.948905109489051,0.9635036496350365,0.9635036496350365,0.8832116788321168
2,0.9051094890510949,0.948905109489051,0.9416058394160584,0.8248175182481752
3,0.9781021897810219,0.9562043795620438,0.9124087591240876,0.9781021897810219
4,0.8978102189781022,0.9124087591240876,0.8321167883211679,0.9051094890510949
5,0.9781021897810219,0.9781021897810219,0.9708029197080292,0.9343065693430657
6,0.9635036496350365,0.927007299270073,0.9781021897810219,0.9124087591240876
7,0.9635036496350365,0.948905109489051,0.948905109489051,0.9562043795620438
8,0.9781021897810219,0.9854014598540146,0.9635036496350365,0.9854014598540146
9,0.9562043795620438,0.9781021897810219,0.9781021897810219,0.9197080291970803
10,0.948905109489051,0.9416058394160584,0.9416058394160584,0.9635036496350365
11,0.9708029197080292,0.9854014598540146,0.9781021897810219,0.9635036496350365
12,0.9781021897810219,0.9781021897810219,0.9635036496350365,0.9781021897810219
13,0.9416058394160584,0.9197080291970803,0.9197080291970803,0.8613138686131386
14,0.9854014598540146,0.9781021897810219,0.9562043795620438,0.9708029197080292
15,0.948905109489051,0.9708029197080292,0.8978102189781022,0.8759124087591241
16,0.9854014598540146,0.9854014598540146,0.9854014598540146,0.9927007299270073
17,0.9781021897810219,0.9708029197080292,0.9854014598540146,0.9781021897810219
18,0.8978102189781022,0.8978102189781022,0.8978102189781022,0.7372262773722628
19,0.9343065693430657,0.9416058394160584,0.9197080291970803,0.8832116788321168
20,0.948905109489051,0.927007299270073,0.9416058394160584,0.9197080291970803
21,0.9635036496350365,0.9708029197080292,0.9708029197080292,0.9562043795620438
22,0.9562043795620438,0.9635036496350365,0.9562043795620438,0.9416058394160584
23,0.9635036496350365,0.9708029197080292,0.9562043795620438,0.9781021897810219
24,0.9781021897810219,0.9854014598540146,0.9781021897810219,0.9708029197080292
25,0.9708029197080292,0.9635036496350365,0.9343065693430657,0.9708029197080292
26,0.9854014598540146,0.9781021897810219,0.9854014598540146,0.9854014598540146
27,0.9562043795620438,0.9343065693430657,0.948905109489051,0.9562043795620438
28,0.9708029197080292,0.9562043795620438,0.9635036496350365,0.9635036496350365
29,0.9343065693430657,0.9562043795620438,0.9197080291970803,0.9197080291970803
30,0.9562043795620438,0.9635036496350365,0.9708029197080292,0.9708029197080292
31,0.9927007299270073,0.9781021897810219,0.9854014598540146,0.9927007299270073
32,0.9562043795620438,0.9416058394160584,0.9562043795620438,0.781021897810219
33,0.948905109489051,0.948905109489051,0.9197080291970803,0.9197080291970803
34,0.9854014598540146,0.9927007299270073,0.9708029197080292,0.9854014598540146
35,0.948905109489051,0.948905109489051,0.9635036496350365,0.9051094890510949
36,0.9854014598540146,1.0,0.9927007299270073,0.9708029197080292
37,0.9781021897810219,0.9854014598540146,0.9781021897810219,0.9635036496350365
38,0.9197080291970803,0.9343065693430657,0.9197080291970803,0.8686131386861314
39,0.9124087591240876,0.948905109489051,0.9051094890510949,0.6788321167883211
40,0.9635036496350365,0.9708029197080292,0.948905109489051,0.9635036496350365
41,0.9635036496350365,0.9781021897810219,0.8978102189781022,0.9708029197080292
42,0.9416058394160584,0.9197080291970803,0.9197080291970803,0.7737226277372263
43,0.9562043795620438,0.9635036496350365,0.9635036496350365,0.948905109489051
44,0.948905109489051,0.9562043795620438,0.948905109489051,0.9124087591240876
45,0.9197080291970803,0.9051094890510949,0.9124087591240876,0.6715328467153284
