,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,CAVIN2,CAVIN2,CAVIN2,SPTAN1,NFIA,NFIA,IFI35,CAVIN2,CAVIN2,CAVIN2,CAVIN2,CAVIN2,CAVIN2,CAVIN2,NFIA,NFIA,NFIA,NFIA,SPTAN1,EHD2,CAVIN2,NFIA,SPTAN1,IFI35,SASH1,EHD2,IFI35,NFIA,NFIA,SPTAN1,IFI35,SPTAN1,ADD3,CAVIN2,CAVIN2,NFIA,CAVIN2,NFIA,SPTAN1,NFIA,NFIA,SPTAN1,CAVIN2,SPTAN1,NFIA,GREM2,NFIA,EHD2,NFIA,CAVIN2,NFIA,IFI35,NFIA,CAVIN2,IFI35,IFI35,CAVIN2,CAVIN2,NFIA,NFIA,CAVIN2,CAVIN2,IFI35,SKI,NFIA,CAVIN2,NFIA,IFI35,CAVIN2,NFIA,SPTAN1,NFIA,SKI,SPTAN1,EHD2,CAVIN2,EHD2,IFI35,EHD2,NFIA,CAVIN2,NFIA,NFIA,CAVIN2,NFIA,NFIA,SPTAN1,IFI35,SPTAN1,NFIA,CAVIN2,NFIA,SPTAN1,GREM2,IFI35,NFIA,NFIA,SPTBN1,CAVIN2,EHD2
1,IFI35,EHD2,IFI35,CAVIN2,CAVIN2,CAVIN2,NFIA,IFI35,NFIA,NFIA,NFIA,NFIA,SYN2,NFIA,CAVIN2,IFI35,CAVIN2,SPTAN1,NFIA,NFIA,CTTNBP2,CAVIN2,CAVIN2,CAVIN2,CAVIN2,NFIA,NFIA,SPTAN1,SPTAN1,CAVIN2,CAVIN2,CAVIN2,CAVIN2,SPTAN1,NFIA,CAVIN2,NFIA,SYN2,NFIA,CAVIN2,CAVIN2,CAVIN2,EHD2,CAVIN2,SKI,CAVIN2,SPTAN1,NFIA,SPTAN1,SPTAN1,EHD2,CAVIN2,CAVIN2,NFIA,CAVIN2,CAVIN2,NFIA,NFIA,SKI,EHD2,NFIA,GREM2,EHD2,ADD3,CAVIN2,NFIA,SPTAN1,NFIA,EHD2,SPTAN1,EHD2,CAVIN2,NFIA,NFIA,NFIA,EHD2,NFIA,EHD2,CAVIN2,SPTAN1,NFIA,CAVIN2,SPTAN1,SPTAN1,CAVIN2,CAVIN2,EHD2,CAVIN2,NFIA,CAVIN2,EHD2,IFI35,CAVIN2,NFIA,NFIA,IFI35,CAVIN2,NFIA,NFIA,IFI35
2,SPTAN1,NFIA,SPTAN1,EHD2,SPTAN1,SPTAN1,SPTAN1,EHD2,SPTAN1,SPTAN1,EHD2,SPTAN1,NFIA,SPTAN1,EHD2,SPTAN1,EHD2,EHD2,CAVIN2,NAXD,IFI35,SPTAN1,NFIA,NFIA,NFIA,SKI,SPTAN1,CAVIN2,IFI35,SYN2,NFIA,NFIA,NFIA,IFI35,SPTAN1,EHD2,SPTAN1,SPTAN1,KRT4,SPTAN1,SPTAN1,SKI,SPTAN1,NFIA,CAVIN2,SPTAN1,CAVIN2,CAVIN2,CAVIN2,NAXD,CAVIN2,NFIA,SPTAN1,SPTAN1,NFIA,NFIA,SPTAN1,SKI,EHD2,SYN2,SPTAN1,SPTAN1,CAVIN2,SPTAN1,EHD2,SPTAN1,EHD2,CAVIN2,SPTAN1,EHD2,SPTBN1,SPTAN1,CAVIN2,CAVIN2,SPTAN1,NFIA,CAVIN2,SPTAN1,SPTAN1,SYN2,SPTAN1,SPTAN1,CAVIN2,NFIA,SPTAN1,SPTAN1,CAVIN2,NFIA,CAVIN2,IFI35,NFIA,CAVIN2,NFIA,CAVIN2,SPTAN1,SPTAN1,SPTAN1,DCN,KANK3,CAVIN2
3,NFIA,SPTAN1,NFIA,NFIA,SKI,SPTBN1,CAVIN2,SPTAN1,SASH1,SPTBN1,SKI,EHD2,SPTAN1,IFI35,SYN2,CAVIN2,IFI35,CAVIN2,EVA1C,SPTAN1,SPTAN1,EHD2,IFI35,SPTAN1,EHD2,CAVIN2,CAVIN2,IFI35,CAVIN2,ADD3,SPTAN1,GREM2,IFI35,NFIA,EHD2,SPTAN1,EHD2,CAVIN2,EHD2,SKI,GREM2,CD34,SYN2,EHD2,SPTAN1,IFI35,EHD2,IFI35,IFI35,NFIA,SPTAN1,SPTAN1,IFI35,IFI35,SPTAN1,SPTAN1,EHD2,SYN2,SPTAN1,SPTAN1,SYN2,NFIA,CD34,CAVIN2,SPTAN1,SKI,SYN2,SPTAN1,NFIA,CAVIN2,CAVIN2,IFI35,EHD2,ADD3,NAXD,CD34,SPTAN1,NFIA,IFI35,CAVIN2,IFI35,EHD2,CD34,ADD3,IFI35,SYN2,CD34,SPTAN1,CD34,SPTAN1,IFI35,CAVIN1,EHD2,ADD3,CAVIN2,SKI,SYN2,CAVIN2,SASH1,SPTAN1
4,EHD2,NAXD,SYN2,CAVIN1,EHD2,SYN2,CAVIN1,NFIA,EHD2,GREM2,SPTBN1,CAVIN1,EHD2,SPTBN1,IFI35,SYN2,SPTAN1,SPTBN1,SASH1,IFI35,NFIA,OXR1,EHD2,CAVIN1,SPTAN1,IFI35,SYN2,EVA1C,ADD3,CD34,EHD2,SYN2,SASH1,EHD2,CAVIN1,SKI,ADD3,EHD2,CD34,IFI35,IFI35,DCN,NFIA,SKI,IFI35,NFIA,IFI35,SPTAN1,NFIX,IFI35,GREM2,EHD2,DCN,SKI,EHD2,NFIX,DCN,SPTAN1,CAVIN2,CAVIN2,IFI35,SKI,SPTAN1,NFIA,SASH1,EHD2,CAVIN2,SYN2,GREM2,SPTBN1,NFIA,EHD2,SPTAN1,IFI35,CD34,IFI35,ADD3,CAVIN2,NFIA,EHD2,SYN2,IFI35,ADD3,CAVIN1,EHD2,EHD2,SYN2,NAXD,CAVIN1,EHD2,CD34,SPTAN1,IFI35,IFI35,SYN2,CAVIN2,SPTBN1,SPTAN1,EHD2,NFIA
5,GREM2,IFI35,ADD3,IFI35,SYN2,SKI,EHD2,CAVIN1,SKI,IFI35,SPTAN1,IFI35,IFI35,CAVIN1,SPTAN1,EHD2,CD34,IFI35,IFI35,CAVIN2,NAXD,CAVIN1,CAVIN1,SASH1,SYN2,SPTAN1,SKI,SASH1,EHD2,NFIA,SYN2,SASH1,SPTAN1,SYN2,NAXD,ADD3,IFI35,SKI,CAVIN2,SPTBN1,NAXD,NFIA,IFI35,DCN,EHD2,SKI,SKI,SKI,EHD2,CD34,IFI35,SYN2,SYN2,SYN2,SCG2,SASH1,SPTBN1,IFI35,IFI35,IFI35,EHD2,IFI35,NFIA,IFI35,SYN2,IFI35,SPTBN1,SPTBN1,CAVIN1,IFI35,EVA1C,SASH1,ADD3,SYN2,CAVIN2,SPTAN1,EVA1C,ADD3,NAXD,IFI35,CAVIN1,CAVIN1,EHD2,CD34,SKI,SKI,SKI,GREM2,ANK2,SYN2,SPTAN1,EHD2,EVA1C,SPTAN1,SKI,EVA1C,SASH1,CD34,CAVIN1,SPTBN1
6,CAVIN1,ADD3,PIP5K1C,KRT4,IFI35,CD34,DCN,SASH1,SYN2,EHD2,IFI35,DCN,PIP5K1C,EHD2,CAVIN1,SPTBN1,SYN2,SYN2,SYN2,SKI,SASH1,IFI35,LURAP1,EHD2,SKI,SYN2,CAVIN1,SYN2,CAVIN1,IFI35,CD34,KRT4,CAVIN1,GREM2,IFI35,SYN2,SYN2,CD34,SPTBN1,SYN2,SYN2,IFI35,SPTBN1,OXR1,SYN2,SPTBN1,CD34,NAXD,SYN2,SYN2,SPTBN1,SPTBN1,SKI,SASH1,CAVIN1,EHD2,CAVIN1,EHD2,EVA1C,NFIX,ADD3,NFIX,SASH1,LURAP1,CAVIN1,OXR1,IFI35,NFIX,SCG2,SYN2,ADD3,CAVIN1,SYN2,CD34,SASH1,CAVIN1,SKI,CD34,CAVIN1,SASH1,SASH1,EVA1C,IFI35,SYN2,GREM2,SPTBN1,NFIA,EHD2,IFI35,SCG2,NAXD,SYN2,SYN2,SKI,EHD2,EHD2,SKI,SCG2,SPTAN1,SYN2
7,SPTBN1,SYN2,EVA1C,CTTNBP2,EVA1C,EHD2,CD34,SKI,IFI35,CAVIN1,CAVIN1,SYN2,NAXD,ADD3,EVA1C,SKI,SKI,NFIX,SPTBN1,SYN2,KANK3,GREM2,SKI,AKAP12,IFI35,SCG2,EHD2,EHD2,EVA1C,SKI,SKI,SKI,SYN2,CD34,CD34,ANK2,SKI,CAVIN1,GAP43,CD34,SASH1,CAVIN1,EVA1C,CD34,CD34,SYN2,SYN2,TPPP,SKI,CAVIN1,ADD3,SKI,EHD2,CD34,NAXD,CAVIN1,IFI35,SASH1,SYN2,SKI,SPTBN1,EHD2,CAVIN1,EHD2,SCG2,NAXD,CD34,SASH1,NAXD,AKAP12,SYN2,DCN,IFI35,CAVIN1,SPTBN1,GREM2,ANK2,SYN2,AKAP12,CD34,DCN,ANK2,EVA1C,ANK2,NFIX,IFI35,IFI35,SPTBN1,SPTBN1,CAVIN1,ADD3,CD34,SPTBN1,SASH1,SPTBN1,SYN2,CD34,IFI35,ANK2,NAXD
8,CD34,CAVIN1,ANK2,CD34,CD34,IFI35,SASH1,SYN2,NFIX,SYN2,SCG2,SKI,SPTBN1,CD34,MINDY1,NFIX,SPTBN1,SKI,SKI,ADD3,CAVIN1,SKI,GREM2,SYN2,NAXD,SPTBN1,CD34,ADD3,OXR1,EHD2,SCG2,SPTBN1,ANK2,NAXD,GREM2,CD34,CAVIN1,SPTBN1,SYN2,EHD2,EHD2,EHD2,CAVIN1,SYN2,SPTBN1,EHD2,CAVIN1,CAVIN1,CD34,ADD3,PIP5K1C,NOP16,ADD3,AKAP12,SPTBN1,AKAP12,SKI,CD34,EIF4EBP2,CD34,CD34,SYN2,SPTBN1,SASH1,IFI35,ADD3,ANK2,EVA1C,NFIX,CD34,CD34,SCG2,CD34,SPTBN1,CAVIN1,ADD3,SYN2,ANK2,SASH1,SKI,EHD2,CD34,SYN2,SPTBN1,SPTBN1,EVA1C,SASH1,NFIX,ADD3,SASH1,NFIX,SPTBN1,SKI,ANK2,CD34,SPTBN1,CAVIN1,CAVIN1,NAXD,NFIX
9,SYN2,SKI,SASH1,SYN2,SPTBN1,CAVIN1,SPTBN1,TPPP,SCG2,CD34,GREM2,CD34,NFIX,SKI,NFIX,CAVIN1,SCG2,ADD3,NAXD,CAVIN1,EHD2,CD34,SYN2,ADD3,CAVIN1,GREM2,ADD3,SPTBN1,SYN2,SPTBN1,NAXD,IFI35,EHD2,SASH1,SYN2,CAVIN1,AKAP12,IFI35,OXR1,SASH1,ADD3,SASH1,NAXD,IFI35,TPPP,SASH1,NFIX,SASH1,SASH1,ANK2,ANK2,ANK2,NAXD,EHD2,KANK2,CD34,CD34,CAVIN1,SPTBN1,NAXD,AKAP12,NAXD,SYN2,CD34,NFIX,SYN2,DCN,EHD2,SPTBN1,SKI,NAXD,SPTBN1,CAVIN1,SKI,ANK2,NFIX,CD34,NAXD,SYN2,NAXD,CD34,SYN2,SKI,IFI35,ADD3,CD34,CAVIN1,SYN2,EHD2,KANK2,CAVIN1,SKI,NAXD,NAXD,NFIX,NAXD,EHD2,EHD2,ADD3,SASH1
10,SASH1,CD34,SPTBN1,SPTBN1,NAXD,GREM2,EVA1C,KANK3,CAVIN1,OXR1,NFIX,SPTBN1,ADD3,ANK2,SKI,EVA1C,CAVIN1,GREM2,CD34,MYO9B,SKI,SASH1,AKAP12,SKI,DCN,CAVIN1,EVA1C,NFIX,NFIX,CAVIN1,SPTBN1,ABLIM1,CPEB3,SPTBN1,SPTBN1,SPTBN1,SASH1,ADD3,AKAP12,KRT13,CAVIN1,SPTBN1,ADD3,KRT4,CAVIN1,NFIX,KRT13,SYN2,CAVIN1,EHD2,SKI,ADD3,SPTBN1,CAVIN1,DCN,SYN2,EVA1C,EVA1C,CAVIN1,SPTBN1,DCN,CD34,NFIX,CAVIN1,CD34,EVA1C,FGD6,KRT13,IFI35,SCG2,SKI,NAXD,EVA1C,ANK2,IFI35,DCN,IFI35,CAVIN1,KANK2,DCN,SCG2,SCG2,CAVIN1,ADD1,SCG2,AKAP12,SPTBN1,CD34,SASH1,CD34,SYN2,SCG2,CAVIN1,EHD2,SASH1,SASH1,IFI35,GREM2,IFI35,TPPP
11,EVA1C,SCG2,EHD2,SKI,HSPA12B,EVA1C,NFIX,SPTBN1,ADD3,ADD3,TPPP,ADD3,ANK2,SASH1,ADD3,CD34,ADD3,CAVIN1,EHD2,CD34,GREM2,SYN2,NAXD,NAXD,EVA1C,KRT4,SPTBN1,CAVIN1,SASH1,GREM2,AKAP12,CTTNBP2,NAXD,NFIX,SASH1,IFI35,CD34,AKAP12,KRT13,CAVIN1,KRT4,SCG2,ADD1,ADD3,GREM2,NAXD,SASH1,SPTBN1,ADD3,SPTBN1,NAXD,CAVIN1,ANK2,ADD3,KRT13,SPTBN1,SASH1,NAXD,SASH1,SASH1,CAVIN1,SCG2,ADD3,NAXD,EIF4EBP3,HSPA12B,ADD3,ADD3,CD34,NFIX,CAVIN1,KRT4,GREM2,EVA1C,SYN2,MEOX2,DCN,SASH1,SCG2,EVA1C,LUM,SPTBN1,ANK2,EVA1C,CAVIN1,CAVIN1,OXR1,CAVIN1,MEOX2,CTTNBP2,SCG2,NFIX,CD34,CD34,SCG2,NFIX,EVA1C,AHSG,GREM2,CAVIN1
12,SKI,ANK2,KRT13,SASH1,SASH1,SASH1,SCG2,CTTNBP2,DCN,DCN,HSPA12B,SCG2,CAVIN1,SYN2,SASH1,HSPA12B,SASH1,TTR,NFIX,SPTBN1,SPTBN1,SPTBN1,CD34,SPTBN1,KRT13,CD34,SCG2,CD34,NAXD,NFIX,AHSG,NFIX,KRT13,ARHGAP20,NFIX,NAXD,NAXD,NFIX,GREM2,GREM2,KRT13,PIP5K1C,SKI,AKAP12,EVA1C,CTTNBP2,SPTBN1,KRT13,GREM2,AKAP12,SYN2,SASH1,OXR1,KRT4,SYN2,ADD3,NFIX,SPTBN1,NAXD,EVA1C,PIP5K1C,CAVIN1,GREM2,AKAP12,GREM2,SASH1,NFIX,GREM2,SYN2,CAVIN1,ANK2,SYN2,HSPA12B,EHD2,SKI,SASH1,TPPP,MINDY1,SKI,GREM2,OXR1,KANK3,SASH1,EHD2,NAXD,ADD3,SCG2,AKAP12,SYN2,NAXD,SASH1,PIP5K1C,SASH1,SYN2,MINDY1,CAVIN1,MINDY1,OXR1,SYN2,GREM2
13,SCG2,OXR1,CD34,AKAP12,CAVIN1,NFIX,SKI,NFIX,ANK2,SKI,SYN2,NFIX,KANK2,KNG1,KNG1,ADD3,NFIX,KANK2,KRT4,SASH1,SYN2,SCG2,SCG2,GREM2,SCG2,LURAP1,AKAP12,NAXD,SPTBN1,AKAP12,EVA1C,DCN,MINDY1,SCG2,EVA1C,SASH1,EVA1C,MINDY1,NAXD,PIP5K1C,EVA1C,AKAP12,CD34,SPTBN1,DCN,CAVIN1,KRT4,CD34,KRT13,SASH1,SASH1,CD34,CAVIN1,NAXD,GREM2,MINDY1,GREM2,ABLIM1,CD34,ADD3,SKI,SPTBN1,AKAP12,SYN2,NAXD,CAVIN1,GREM2,SKI,SASH1,EVA1C,IFI35,AKAP12,SCG2,SASH1,SCG2,KRT13,KNG1,SPTBN1,EVA1C,CAVIN1,NAXD,SASH1,SPTBN1,SCG2,SYN2,SASH1,ADD3,EVA1C,SKI,SPTBN1,DCN,ADD3,SCG2,CAVIN1,CAVIN1,CD34,DCN,SYN2,CTTNBP2,CD34
14,KANK2,SASH1,KRT4,ADD3,NFIX,KRT13,SYN2,CD34,GREM2,NFIX,CD34,NAXD,CD34,LURAP1,NAXD,SASH1,EVA1C,NAXD,CAVIN1,EVA1C,NFIX,NFIX,EVA1C,NOP16,SPTBN1,NOP16,OXR1,OXR1,CD34,SCG2,CAVIN1,EHD2,CD34,SKI,ADD3,EVA1C,SPTBN1,ANK2,IFI35,EVA1C,NFIX,SYN2,GREM2,NAXD,SASH1,ADD3,CTTNBP2,GREM2,SPTBN1,NFIX,EVA1C,NAXD,CD34,EVA1C,NFIX,GREM2,SYN2,NFIX,SCG2,CAVIN1,OXR1,TRPM6,NAXD,ANK2,SKI,SPTBN1,KRT4,AKAP12,ADD3,GREM2,NFIX,ADD3,MEOX2,NFIX,AKAP12,SYN2,GREM2,EVA1C,PDLIM2,CENPH,SPTBN1,SKI,AHSG,PRKAG2,AHSG,NFIX,KRT4,SCG2,DCN,OXR1,AKAP12,OXR1,KRT13,AHSG,NAXD,KANK2,KRT13,SKI,CD34,OXR1
15,CTTNBP2,SPTBN1,SKI,SCG2,ADD3,HSPA12B,AKAP12,OXR1,EIF4EBP3,SASH1,FGD6,SASH1,SKI,EVA1C,ANK2,EIF4EBP2,NAXD,CD34,KRT13,NFIX,DCN,ANK2,KANK2,EVA1C,ADD3,SASH1,ANK2,SKI,SKI,NAXD,CFI,ADD3,CRNN,ADD3,SKI,NFIX,GREM2,SCG2,NFIX,OXR1,CTTNBP2,NAXD,NFIX,CAVIN1,HSPA12B,KRT13,GREM2,OXR1,EVA1C,SKI,CAVIN1,AKAP12,SASH1,SPTBN1,SASH1,SKI,AKAP12,GREM2,ADD3,GREM2,NAXD,SASH1,KRT13,SPTBN1,AKAP12,CD34,EVA1C,CAVIN1,EVA1C,FETUB,SASH1,EVA1C,SASH1,HSPA12B,FGD6,EVA1C,CAVIN1,KRT4,SPTBN1,AKAP12,ANK2,AKAP12,CTTNBP2,SKI,SASH1,NAXD,TPPP,AHSG,SCG2,ADD3,SPTBN1,AKAP12,OXR1,SPTBN1,ADD3,ARHGAP20,NAXD,PIP5K1C,ABLIM1,SKI
16,KNG1,NFIX,CENPH,KRT13,KRT4,KANK3,ADD3,EVA1C,SPTBN1,NAXD,KANK2,KANK3,SASH1,NAXD,CD34,MEOX2,AKAP12,EBF1,ADD3,KANK2,PGM5,KRT13,CTTNBP2,KANK2,CD34,ANK2,GREM2,HSPA12B,KANK2,OXR1,GREM2,CD34,SPTBN1,CAVIN1,SCG2,AKAP12,NOP16,PIP5K1C,SKI,KRT4,SKI,NFIX,SASH1,SASH1,ANK2,KRT4,MEOX2,EVA1C,AKAP12,AHSG,MINDY1,SCG2,KANK2,KRT13,CD34,DCN,CTTNBP2,AKAP12,OXR1,KANK2,SCG2,OXR1,SKI,DCN,ANK2,GREM2,CAVIN1,CD34,GAP43,ANK2,SCG2,SKI,NAXD,MEOX2,ADD3,ANK2,OXR1,KRT13,CD34,SPTBN1,SKI,CTTNBP2,KRT13,KANK3,CD34,ANK2,GREM2,SASH1,HSPA12B,KRT13,ANK2,GREM2,ADD3,OXR1,AHSG,ADD3,TP53INP2,KNG1,KRT4,LURAP1
17,NFIX,AKAP12,CAVIN1,OXR1,SCG2,KANK2,KRT13,TP53INP2,NAXD,PIP5K1C,DCN,PIP5K1C,CTTNBP2,NOP16,KANK3,KANK2,MEOX2,SASH1,OXR1,SCG2,ADD3,ADD3,SPTBN1,CD34,NFIX,KRT13,NAXD,KRT13,HSPA12B,SASH1,DCN,AKAP12,KANK3,OXR1,NOP16,SCG2,NFIX,NOP16,ADD3,NFIX,SPTBN1,EVA1C,SCG2,CTTNBP2,ADD3,CRNN,SCG2,ADD3,NAXD,SCG2,GAP43,KANK2,SCG2,GREM2,PLEKHA7,EVA1C,ADD3,KRT4,KRT4,KRT13,SASH1,ADD3,EVA1C,EVA1C,ADD3,KANK3,OXR1,NAXD,CTTNBP2,SASH1,TH,CD34,SPTBN1,OXR1,EVA1C,SPTBN1,SASH1,SKI,TPPP,OXR1,PDE2A,NAXD,CRNN,AKAP12,PIP5K1C,GREM2,NAXD,PIP5K1C,NAXD,EVA1C,EVA1C,ANK2,GREM2,NFIX,PGM5,HSPA12B,OXR1,ADD3,KRT13,KNG1
18,ADD3,EVA1C,NFIX,DCN,TPPP,ANK2,NAXD,DCN,KRT13,LURAP1,TNS2,AKAP12,GREM2,DCN,SPTBN1,GREM2,AHSG,AKAP12,PLEKHA7,OXR1,TRPM6,PIP5K1C,DCN,NFIX,GREM2,TPPP,ALDH1A1,CTTNBP2,TPPP,DCN,ADD3,FGD6,PIP5K1C,AKAP12,ANK2,DCN,DCN,KRT4,CAVIN1,KNG1,OXR1,GREM2,HACE1,NFIX,ADD1,CD34,EVA1C,SCG2,LURAP1,CENPH,AKAP12,DCN,TPPP,NFIX,SKI,CTTNBP2,TPPP,ANK2,GREM2,SCG2,CTTNBP2,CTTNBP2,CTTNBP2,SCG2,KANK2,MEOX2,SKI,KANK3,KRT4,ADD3,GAP43,PLEKHA7,OXR1,GREM2,ADD1,AKAP12,CFI,OSR1,DCN,KRT4,ADD3,ADD3,ADD1,SASH1,MEOX2,SCG2,KNG1,DCN,AKAP12,KANK3,OXR1,SASH1,DCN,SHROOM3,KRT4,SCG2,TPPP,NFIX,SCG2,SCG2
19,NAXD,GREM2,NAXD,NAXD,KRT13,OXR1,GREM2,ADD3,CD34,EVA1C,NAXD,EIF4EBP2,MINDY1,MINDY1,DCN,TJP1,TJP1,AHSG,GREM2,GREM2,KRT13,CRNN,HSPA12B,ANK2,MYO9B,NAXD,SASH1,CFI,ANK2,NOP16,KRT13,KRT13,SKI,EVA1C,KANK2,GREM2,SCG2,GAP43,SCG2,ADD3,CD34,ABLIM1,CTTNBP2,HSPA12B,MEOX2,DCN,ADD3,AKAP12,DCN,GREM2,NFIX,KANK3,FETUB,SCG2,MINDY1,KRT13,NAXD,ADD3,KANK3,EBF1,TP53INP2,TPPP,KRT4,GREM2,EVA1C,PCDH1,SCG2,HSPA12B,SKI,AHSG,KRT4,KRT13,AKAP12,AHSG,KRT4,SKI,SNX15,PLCD1,ADD3,ADD3,GREM2,KRT4,MAGI3,OXR1,AKAP12,DCN,ANK2,SKI,OXR1,SKI,GREM2,KANK2,AKAP12,FNDC3B,TPPP,EBF1,AKAP12,FETUB,KANK2,EVA1C
20,AHSG,DCN,AKAP12,PLEKHA7,AKAP12,NAXD,KIAA1211L,GREM2,EVA1C,AKAP12,SASH1,OXR1,OXR1,NFIX,AHSG,KRT13,HSPA12B,GAP43,SCG2,CENPH,CD34,KRT4,ADD3,SCG2,TJP1,ADD3,KRT13,SCG2,SCG2,HSPA12B,MCF2L,CAVIN1,AKAP12,DCN,KANK3,HSPA12B,KANK3,SASH1,SASH1,NAXD,ANK2,KRT4,AKAP12,TPPP,NAXD,MINDY1,HSPA12B,AHSG,SCG2,PIP5K1C,AHSG,GREM2,NFIX,OXR1,ADD3,FGD6,SCG2,SCG2,NFIX,DCN,GREM2,KRT4,SCG2,TRPM6,MEOX2,AHSG,SASH1,KRT4,OXR1,OXR1,PDE2A,GPS1,ANK2,KRT4,HSPA12B,KNG1,SPTBN1,SCG2,GREM2,SCG2,EVA1C,DCN,SCG2,FAS,EVA1C,MEOX2,AHSG,ADD3,EVA1C,ANK2,SKI,AHSG,PIP5K1C,KRT13,DCN,KANK3,GREM2,ADD1,NFIX,ADD3
21,HSPA12B,PPP1R1C,GREM2,NFIX,GREM2,EBF1,KRT4,NAXD,TRPM6,KNG1,ADD3,KRT13,AKAP12,PLEKHA7,AKAP12,ADD1,CPEB3,EVA1C,DCN,AKAP12,LURAP1,EVA1C,NFIX,PIP5K1C,EIF4EBP2,ALDH1A1,NOP16,ANK2,GREM2,EVA1C,SASH1,LURAP1,EVA1C,AHSG,EBF1,LURAP1,KNG1,LURAP1,CRNN,CRNN,AKAP12,ADD3,EBF1,SCG2,SCG2,SCG2,NAXD,MINDY1,NOP16,PRKAG2,CD34,NFIX,AKAP12,CTTNBP2,EIPR1,NAXD,ADD1,OXR1,ANK2,KRT4,KANK2,AKAP12,SRSF2,NFIX,SPTBN1,NFIX,NAXD,CRNN,KRT13,NAXD,TPPP,GREM2,NFIX,PLEKHA7,KRT13,NAXD,NAXD,TPPP,EIF4EBP2,ABLIM1,ARHGAP20,KRT13,MEOX2,CTTNBP2,KANK2,AHSG,FETUB,KANK2,PIP5K1C,KRT4,KRT13,EVA1C,KRT4,PLEKHA7,AKAP12,TNS2,NFIX,AKAP12,LURAP1,HSPA12B
22,KRT13,TPPP,CTTNBP2,PDLIM2,DCN,AKAP12,MYO9B,SCG2,CTTNBP2,AHSG,AKAP12,SRSF2,EVA1C,GREM2,GREM2,NAXD,TPPP,KRT4,TNS2,ANK2,KRT4,MEOX2,SASH1,CTTNBP2,KRT4,NFIX,LURAP1,AKAP12,AKAP12,ANK2,TRPM6,EVA1C,GREM2,SERPIND1,FAS,MEOX2,OXR1,EVA1C,NOP16,AHSG,SCG2,ANK2,KANK2,KRT13,AKAP12,KIAA1211L,TJP1,HSPA12B,ANK2,DCN,KANK2,EVA1C,FGD6,DCN,PIP5K1C,GAP43,ANK2,KANK3,HSPA12B,CRNN,KNG1,AHSG,OXR1,ALDH1A1,DCN,DCN,TTR,KANK2,AKAP12,ADD1,HSPA12B,NFIX,TYRO3,PDE2A,OSR1,F9,NFIX,CRNN,NFIX,NFIX,KRT13,MEOX2,KNG1,NFIX,TRPM6,ALDH1A1,ABLIM1,ADD1,NFIX,AKAP12,MINDY1,NAXD,CTTNBP2,MEOX2,ABLIM1,MINDY1,KRT4,FGD6,SKI,EBF1
23,EIF4EBP2,OSR1,KANK2,EVA1C,TJP1,SCG2,OXR1,KRT13,OXR1,CFI,AHSG,MEOX2,TNS2,AHSG,OXR1,KRT4,KRT4,ADD1,ANK2,PIP5K1C,SCG2,AHSG,MEOX2,KANK3,AKAP12,AKAP12,NFIX,GREM2,KRT13,TNS2,NFIX,CRNN,KANK2,TPPP,ADD1,PLEKHA6,SNX15,ABLIM1,EVA1C,MYO9B,LURAP1,FGD6,DCN,GREM2,NFIX,ANK2,CPEB3,CRNN,OXR1,KANK2,OXR1,HSPA12B,GREM2,ANK2,CTTNBP2,MCF2L,HSPA12B,MINDY1,AKAP12,FETUB,FGD6,ANK2,GPS1,ABLIM1,KANK3,ANK2,NOP16,ADD1,ZBTB7B,SERPIND1,PRKAG2,OXR1,PIP5K1C,PRKAG2,NFIX,CTTNBP2,PIP5K1C,CTTNBP2,HSPA12B,ANK2,NFIX,TNS2,NFIX,NAXD,ANK2,PIP5K1C,EVA1C,EBF1,GREM2,TNS2,PIP5K1C,TPPP,NFIX,ABLIM1,SERPIND1,ANK2,FGD6,SASH1,SPTBN1,KANK2
24,PIP5K1C,MEOX2,EBF1,ANK2,MINDY1,ADD3,PLEKHA7,EIF4EBP2,TJP1,KANK3,EBF1,EVA1C,KRT13,AKAP12,PIP5K1C,SCG2,EBF1,CTTNBP2,TTR,EIF4EBP2,KANK2,MINDY1,KRT4,KRT13,TPPP,KANK2,TJP1,DCN,MEOX2,LURAP1,KNG1,NOP16,NFIX,CTTNBP2,AHSG,ADD1,KANK2,NAXD,TJP1,EIF4EBP2,CRNN,SNX15,MINDY1,PRKAG2,STAB2,AHSG,KANK2,KRT4,CTTNBP2,ADD1,SCG2,PLEKHA7,MYO9B,KANK2,EIF4EBP2,ANK2,PIP5K1C,HSPA12B,SERPIND1,AHSG,ANK2,LURAP1,TJP1,KRT4,PIP5K1C,AKAP12,TP53INP2,TJP1,KANK2,KNG1,ABLIM1,EIF4EBP2,EIF4EBP2,SCG2,KANK3,SCG2,KRT4,AKAP12,TRPM6,TJP1,CTTNBP2,NFIX,TNS2,TPPP,MUC21,KRT4,TJP1,MCF2L,KRT13,NFIX,OSR1,NOP16,ALDH1A1,CTTNBP2,KRT13,GREM2,KANK3,TPPP,EVA1C,AHSG
